model,domain,run,entropy,perplexity,repeat_rate,switch_rate,load_cv,load_entropy,gini,settling_time,oscillation,latency_ms,text,phase
RoutingFree_MoE,math,2,1.126385498046875,1.6432632094112105,0.0,0.9,0.6344288768480081,2.200066077251003,0.25909090910943167,1.0833333333333333,0.10526315789473684,294.76062940815314,"24를 6으로 나누면 4가 나온다. 이 경우 6으로 나누는 것은 24를 2로 나누는 것과 같다고 볼 수 있다. 즉, 24를 2",stable
Nomadic_NoDx,math,2,0.021842220201016182,1.007056678549792,0.0714285714285714,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,123.98638618365761,24를 6으로 나누면 4가 나온다. 4를 2로 나누면 2가 나온다. 2를 2로 나누면 1이 나온다. ,stable
Nomadic_NoEnv,math,2,0.025689813598966004,1.0101554682095417,0.0714285714285714,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,124.25579169388473,24를 6으로 나누면 4가 나온다. 4를 2로 나누면 2가 나온다. 2를 2로 나누면 1이 나온다. ,stable
Nomadic_NoErr,math,2,0.22524853385984897,1.0912956988000706,0.0714285714285714,0.8,0.7382411529009337,1.494359377550289,0.24166666668562486,1.21875,0.15789473684210525,268.92350889796273,24를 6으로 나누면 4의 배수이다. 24를 8으로 나누면 3의 배수이다. 24를 12로 나누면 2의 배수이다. ,stable
Vanilla,math,0,0.30972136855125426,1.119758129236128,0.16666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,120.8134121249979,"The square root of 144 is 12. To find the square root of a number, divide the number by its factors until only 1 is left. For example, to find the square root of 144, divide 144",stable
Nomadic_Blind,math,0,0.17912202097119945,1.266057652254066,0.46875,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,126.52726300001405,The square root of 144 is 12. This means that 12 multiplied by 12 equals 144. The square root of 144 is 12. This means that 12 multiplied by 12 equals 144. This,stable
Nomadic_Full,math,0,0.568127422244288,1.8404733632323425,0.24242424242424243,0.6,0.43011626330911973,1.299819312772645,-0.024999999974375076,1.625,0.05263157894736842,242.5930540833292,"The square root of 144 is 12. In this case, the square root of 144 is 12, and 12 times 12 equals 144. You can also find the square root of 144 by dividing ",stable
MoD,math,0,0.43654191433743106,1.320049236641208,0.11428571428571432,0.375,0.8359126748023309,0.6969150966717417,0.11666666668874992,2.6,0.07894736842105263,199.17145237500714,"The square root of 144 is 12, and 12 squared is 144. So 12 is the square root of 144. But if you are talking about the principal square root of 144, there is no need",stable
ECR,math,0,1.072686767578125,2.0296141957338216,0.2666666666666667,0.8,0.8558621382814086,1.5728465990149714,0.3214285714455357,1.21875,0.21052631578947367,278.95667187499384,"The square root of 144 is 12. The square root of 9 is 3. The square root of 16 is 4. One-half is 0.5.
What is the square root of 144?",stable
Sigma_MoE,math,0,0.4087866649031639,1.7001625038913535,0.11428571428571432,0.775,0.877496438563713,1.6932330571976517,0.3437500000164062,1.1935483870967742,0.13157894736842105,740.7506826041489,"The square root of 144 is 12. This is the number that, when multiplied by itself, gives 144. The square root of 144 can also be written as √144 = 12.
How To Calculate The Square",stable
BiLevel_MoE,math,0,0.8530607261229306,3.3372776190194724,0.08823529411764708,0.35,0.6133922072732605,0.85173214375725,-0.01666666664125005,2.7857142857142856,0.10526315789473684,193.5322848958473,"The square root of 144 is 12.
Since 144 is a perfect square, it has 2 factors that are equal. You can factor the number 144 into 12·12, which means that the square root of",stable
RoutingFree_MoE,math,0,0.8933574199676514,1.6259114142990707,0.11428571428571432,0.9,0.43874821927088775,2.104588952206781,0.12777777779958333,1.0833333333333333,0.02631578947368421,304.37153052084415,"The square root of 144 is 12. This is because 12 times 12 equals 144. The square root of a number is the number that is multiplied by itself, such as 12 times 12, to get",stable
Nomadic_NoDx,math,0,0.19965970993549603,1.1570770938284254,0.08571428571428574,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,126.33625429166764,"The square root of 144 is 12. To find the square root of a number, divide the number by its factor until you can go no further. For example, 144 is 12 times 12. Twelve is ",stable
Nomadic_NoEnv,math,0,0.12909391780999946,1.079715842705612,0.3421052631578947,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,127.30465883331968,"The square root of 144 is 12. To find the square root of a number, divide the number by its factor until you can no longer divide. The square root of 144 is 12. To find the square root",stable
Nomadic_NoErr,math,0,0.48461426559952087,1.4874988769262418,0.3548387096774194,0.6,0.4472135954440562,1.4650609205445744,0.010000000024749767,1.625,0.02631578947368421,240.30744358333322,"The square root of 144 is 12. The square root of 144 is 12. Simplify square root of 144. 12 is a square root of 144 because 12 2 = 144, i",stable
Vanilla,math,1,1.3388748168945312,2.1789281451201847,0.16129032258064513,0.0,0.0,0.0,0.0,0.0,0.0,121.38143631250387,"The square root of 144 is 12. That means 12 x 12 = 144. The square root of 144 is a whole number. When you square 12, you get 144. That’s because ",stable
Nomadic_Blind,math,1,0.09971329570551164,1.1259456626533757,0.08823529411764708,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,126.63606499999483,"The square root of 144 is 12. To find the square root of a number, divide the number by its factors until only 1 is left. For example, 144 divided by 12 is 12. 12",stable
Nomadic_Full,math,1,0.4528529952596208,1.8023066150042595,0.17391304347826086,0.6785714285714286,0.416496563858022,1.3084968048764418,-0.053571428533801146,1.4210526315789473,0.15384615384615385,246.82062554285432,"The square root of 144 is 12. Since 12 is an integer, 12 is a perfect square. 12 is the square root of 144.",stable
MoD,math,1,0.834559814678505,2.3266739948073916,0.0,0.225,1.0541584320363389,0.5354967952198819,0.20000000001999996,4.333333333333333,0.07894736842105263,166.47555068749398,"The square root of 144 is 12. With the help of the math worksheets above, students will quickly learn their multiplication tables. 4 4 12 12 16 16 36 36 48 48",stable
ECR,math,1,0.9448072433471679,1.7814769726104243,0.0,0.825,0.6633249579218319,1.9613732643404482,0.2611111111295834,1.1818181818181819,0.18421052631578946,286.7072882291571,"The square root of 144 is 12, which can be written with a radical symbol as √ 144 = 12. It is calculated by multiplying 12 by itself, or 12 2 = 144. In other",stable
Sigma_MoE,math,1,0.7562155604362488,2.162394208861291,0.07894736842105265,0.7,0.565685424836101,1.9058648508969953,0.1937500000201562,1.3928571428571428,0.05263157894736842,734.9968986249943,"The square root of 144 is 12.
We can calculate the square root of 144 by using the long division method. We have to pair the digits of the number 144 into pairs, so that we have 12 and",stable
BiLevel_MoE,math,1,0.21334600825794042,1.2352345487933274,0.6060606060606061,0.3,0.6547900426363304,0.7924048019328815,-0.01666666664125005,3.25,0.02631578947368421,186.88975318751014,"The square root of 144 is 12.
What is the square root of 144?
The square root of 144 is 12.
The square root of 144 is 12.
The square root of 144 is ",stable
RoutingFree_MoE,math,1,0.6197677612304687,1.1078833605720528,0.7878787878787878,0.875,0.31622776597730945,1.5571130975576457,-0.03999999997400017,1.1142857142857143,0.0,299.7818628958271,The square root of 144 is 12. The square root of 144 is 12. The square root of 144 is 12. The square root of 144 is 12. The square root of 144 is,stable
Nomadic_NoDx,math,1,0.058675906865174654,1.1554309919051982,0.3513513513513513,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,126.63177554166319,"The square root of 144 is 12. To find the square root of a number, divide the number by its factors until only 1 is left. The square root of 144 is 12. To find the square root",stable
Nomadic_NoEnv,math,1,0.10103611106073847,1.0979846543597862,0.21875,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,126.87813489583277,The square root of 144 is 12. This is because 12 times 12 equals 144. The square root of 225 is 15. This is because 15 times 15 equals 225. The square root,stable
Nomadic_NoErr,math,1,0.3391005689743906,1.1936650172822756,0.09090909090909094,0.475,0.8602325265752278,1.4805181038051545,0.23333333335249995,2.0526315789473686,0.15789473684210525,220.28173585416275,"The square root of 144 is 12. To find the square root of a number, divide the number by its factors until only 1 is left. For example, 144 is divisible by 1, 2, ",stable
Vanilla,math,2,1.1440444946289063,1.867616723078754,0.19444444444444442,0.0,0.0,0.0,0.0,0.0,0.0,120.99797820832237,"The square root of 144 is 12. It is a positive real number that when multiplied by itself gives the original number. The square roots of 144 are -12 and 12.
The square root of 144 is ",stable
Nomadic_Blind,math,2,0.05644915285205014,1.057459772722585,0.36363636363636365,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,127.08757558332687,The square root of 144 is 12. The square root of 225 is 15. The square root of 324 is 18. The square root of 441 is 21. The square root of 576 is,stable
Nomadic_Full,math,2,0.34089535402599724,1.3587076603760266,0.32258064516129037,0.625,0.18708286931998877,1.369360801053809,-0.14999999997125002,1.56,0.10526315789473684,247.00077002084222,"The square root of 144 is 12. The square root of 144 is 12. 144 = 12 2, which means 12 2 = 144 and the square root of 144 is 12",stable
MoD,math,2,0.4087568005081266,1.244777665978231,0.375,0.375,0.8753570699349279,0.6719437038252312,0.13333333335499997,2.6,0.10526315789473684,198.79789325000274,The square root of 144 is 12. The square root of 225 is 15. The square root of 256 is 16. The square root of 625 is 25. The square root of 1024,stable
ECR,math,2,1.0904693603515625,1.9655444278516183,0.24242424242424243,0.775,0.997496866863751,2.066869600281313,0.4041666666815624,1.2580645161290323,0.13157894736842105,272.30446443750606,"The square root of 144 is 12. The square root of 169 is 13. And the square root of 196 is 14. This trend continues. But the square root of 225 is 15, and",stable
Sigma_MoE,math,2,0.3116760175675154,1.1403496486215616,0.5757575757575757,0.7,0.9663074043352806,1.4885922447912914,0.36428571430160717,1.3571428571428572,0.10526315789473684,733.625055458333,The square root of 144 is 12. The square root of 144 is 12 because 12 squared is 144. The square root of 144 is 12 because 12 squared is 144. The square root,stable
BiLevel_MoE,math,2,0.46929459352977576,2.048227471387346,0.21212121212121215,0.225,0.9611191392649703,0.6116510620019808,0.16666666668749985,4.333333333333333,0.07894736842105263,176.58127283332684,"The square root of 144 is 12. To get this answer, you would break up 144 into its prime factors: 144 = 2 x 2 x 2 x 2 x 2 x 3 x",stable
RoutingFree_MoE,math,2,0.652739143371582,1.3551093899241287,0.4545454545454546,0.925,0.5916079781768497,2.023765835492247,0.21111111113083336,1.054054054054054,0.10526315789473684,298.51966935416385,"The square root of 144 is 12. This is because if you square 12, you get 144. The square root of 144 is 12. This is because if you square 12, you get 144",stable
Nomadic_NoDx,math,2,0.098984807710667,1.0716426198414493,0.4054054054054054,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,126.45184410416732,"The square root of 144 is 12. To find the square root of a number, divide the number by its factor 12. The result is 12. To find the square root of a number, divide the number by",stable
Nomadic_NoEnv,math,2,0.12987453957273112,1.1218646684228966,0.2727272727272727,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,126.92716543750748,The square root of 144 is 12. This means that 12 squared is 144. The square root of 225 is 15. This means that 15 squared is 225. The square root of 324 is,stable
Nomadic_NoErr,math,2,0.28474687193520365,1.4986896386282023,0.16216216216216217,0.35,0.7516648188434789,1.147262699731996,0.08750000002281233,2.7857142857142856,0.05263157894736842,194.52554522916898,"The square root of 144 is 12. 12 squared is 144, so 12 is the square root of 144. The square root of a number is the number that gives the original number when it is multiplied by",stable
Vanilla,math,0,0.779266357421875,1.226303177591475,0.36111111111111116,0.0,0.0,0.0,0.0,0.0,0.0,110.3013024716999,"If x + 5 = 12, then x = 7. If y + 5 = 7, then y = 2. If x + y = 9, then x + y = 9. If x + y = ",stable
Nomadic_Blind,math,0,0.029266856585863237,1.1866770986477921,0.19354838709677424,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,115.13161198113181,"If x + 5 = 12, then x = 7. If 2x + 10 = 22, then x = 6. If 3x + 15 = 33, then x = 6. If 4",stable
Nomadic_Full,math,0,0.2759315686271293,1.209937995231183,0.12903225806451613,0.5,1.027131929054637,1.304951757528775,0.35000000001625,1.9,0.10526315789473684,200.82554562265253,"If x + 5 = 12, then x = 7. If 3x + 10 = 28, then x = 6. If 4x + 20 = 60, then x = 12. If 2",stable
MoD,math,0,0.20100101378047838,1.4366439775585347,0.25,0.4,0.9611191392649703,0.6116510620019808,0.16666666668749985,2.4375,0.18421052631578946,183.65186386793383,"If x + 5 = 12, then x = 7. If x^2 + 5 = 122, then x = 11. If x^3 + 5 = 123, then x = 12. Can you find",stable
ECR,math,0,0.6555346012115478,1.2861074697493622,0.47058823529411764,0.825,0.787400787243701,1.773068451411124,0.2875000000178125,1.1818181818181819,0.18421052631578946,256.51083724529116,"If x + 5 = 12, then x = 7. If x + 5 = 8, then x = 3. If x + 5 = 13, then x = 8. If x + 5 = ",stable
Sigma_MoE,math,0,0.267578612244688,1.1873363433604234,0.3529411764705882,0.725,0.7483314772425385,1.5001183568563894,0.2500000000187499,1.3448275862068966,0.18421052631578946,677.1058164150882,"If x + 5 = 12, then x = 7. If x + 10 = 17, then x = 7. If x + 20 = 22, then x = 2. If x + 30 = ",stable
BiLevel_MoE,math,0,0.29982773232040927,1.2082864150274943,0.11764705882352944,0.425,0.9493418772311756,0.6523477352252708,0.1500000000212499,2.2941176470588234,0.23684210526315788,193.03013903773495,"If x + 5 = 12, then x = 7. If y + 7 = 12, then y = 5. If z + 9 = 12, then z = 3. If w + 11 = ",stable
RoutingFree_MoE,math,0,0.8866830348968506,1.4237952275381915,0.22857142857142854,0.925,0.6519202403246888,2.2673727841958486,0.2791666666846875,1.054054054054054,0.05263157894736842,276.3197005660399,"If x + 5 = 12, then x = 7. If x - 5 = 12, then x = 17. In each case, x is 12 more than 5. But in the first case, x is ",stable
Nomadic_NoDx,math,0,0.05179051770146874,1.028376848099425,0.11111111111111116,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,114.8457603018852,"If x + 5 = 12, then x = 7. If y + 5 = 8, then y = 3. If z + 5 = 9, then z = 4. What number should be added to x",stable
Nomadic_NoEnv,math,0,0.08931142708491513,1.2771743119610908,0.11111111111111116,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,115.01342149057443,"If x + 5 = 12, then x = 7. If y + 5 = 8, then y = 3. If z + 5 = 9, then z = 4. We can combine these three equations into",stable
Nomadic_NoErr,math,0,0.10767810604302212,1.0537407007531279,0.06666666666666665,0.375,0.7826237920270984,1.2807494786003242,0.22000000001949993,2.533333333333333,0.02631578947368421,174.67293422641717,"If x + 5 = 12, then x = 7. If 2x + 10 = 22, then 2x = 12, so x = 6. If 3x + 15 = 33, then",stable
Vanilla,math,1,0.19323430061340333,1.102010588014962,0.11428571428571432,0.0,0.0,0.0,0.0,0.0,0.0,109.95184328301136,"If x + 5 = 12, then x = 7. If y + 5 = 8, then y = 3. If z + 5 = 9, then z = 4. What pattern do you see? Each",stable
Nomadic_Blind,math,1,0.046860595122966295,1.0732726836714241,0.12121212121212122,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,119.64200803772054,"If x + 5 = 12, then x = 7. If y + 5 = 8, then y = 3. If z + 5 = 9, then z = 4. Thus, x, y, and",stable
Nomadic_Full,math,1,0.10818451828090474,1.0530198160941906,0.06666666666666665,0.375,0.7826237920270984,1.2807494786003242,0.22000000001949993,2.533333333333333,0.02631578947368421,175.61042958490327,"If x + 5 = 12, then x = 7. If 2x + 10 = 22, then 2x = 12, so x = 6. If 3x + 15 = 33, then",stable
MoD,math,1,0.2757639798503078,1.234224368136746,0.2222222222222222,0.45,0.8359126748023309,0.6969150966717417,0.11666666668874992,2.1666666666666665,0.15789473684210525,191.2356260377323,"If x + 5 = 12, then x = 7. If y + 5 = 7, then y = 2. If z + 5 = 2, then z = -3. If x + y + z =",stable
ECR,math,1,1.1650436878204347,1.819206771016296,0.0,0.725,0.7802243265408112,1.8872184677114237,0.31666666668375,1.3448275862068966,0.23684210526315788,234.78419673584833,"If x + 5 = 12, then x = 7. This is an example of a mathematical equation. An equation is a statement that two things are equal in value. In this case, the equation states that if you add 5 to the",stable
Sigma_MoE,math,1,0.2323447943199426,1.2794142004613522,0.0,0.825,0.765669641383402,1.9432765370762715,0.26666666668499994,1.1515151515151516,0.10526315789473684,667.3920774150898,"If x + 5 = 12, then x = 7. If y + 7 = 15, then y = 8. If z + 9 = 18, then z = 9. The sum of x, y,",stable
BiLevel_MoE,math,1,0.32302422093926,1.4335710260327899,0.13793103448275867,0.475,0.9027735041956813,0.6874357502033553,0.13333333335499997,2.0526315789473686,0.23684210526315788,200.87705537736048,"If x + 5 = 12, then x = 7. If x = 7, then 5x = 35. If 5x = 35, then 35x = 350. If 35x = 350",stable
RoutingFree_MoE,math,1,1.5219191551208495,3.8556309246187523,0.0,0.925,0.5099019512063079,2.3500937293805673,0.20000000001999996,1.054054054054054,0.02631578947368421,276.3398960754579,"If x + 5 = 12, then x = 7. In this lesson, you will learn how to solve linear equations, including those with fractions. It is highly recommended that you complete the Solve Linear Equations using Add",stable
Nomadic_NoDx,math,1,0.02927658433600224,1.0602732985528969,0.15625,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,114.83833064150257,"If x + 5 = 12, then x = 7. If 2x + 10 = 22, then x = 6. If 3x + 15 = 33, then x = 6. For all values",stable
Nomadic_NoEnv,math,1,0.18507765365227055,1.3103253649627986,0.0,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,114.81623205660105,"If x + 5 = 12, then x = 7. If you’re given a value for x and want to solve for y, isolate y. In other words, divide both sides by 7. In this case, y = 7",stable
Nomadic_NoErr,math,1,0.195858995069284,1.1043074982057803,0.3142857142857143,0.325,0.9937303455933733,1.1705693917919286,0.3000000000174998,2.923076923076923,0.0,172.2145580188569,"If x + 5 = 12, then x = 7. If x + 10 = 17, then x = 7. If x + 15 = 22, then x = 7. Do you see the pattern? In",stable
Vanilla,math,2,0.3034942626953125,1.1065339523008821,0.12903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,109.85505462262806,"If x + 5 = 12, then x = 7. If 2x + 1 = 17, then x = 8. If 3x + 2 = 22, then x = 6. If 4",stable
Nomadic_Blind,math,2,0.10138615202337513,1.0517671848896106,0.16666666666666663,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,114.8188344151043,"If x + 5 = 12, then x = 7. If you’re given a value for x and want to solve for y, isolate y. For example, if 7x + 5 = 12, then x = 1",stable
Nomadic_Full,math,2,0.516459374583792,1.6418599471733182,0.19999999999999996,0.425,0.7176350046486026,1.1014653180565621,0.13750000002156249,2.235294117647059,0.10526315789473684,183.11278701886928,"If x + 5 = 12, then x = 7. But if x + 5 = -12, then x = -17. Why does the value of x change? The answer is that the value of x depends on whether we are",stable
MoD,math,2,0.3245626421266934,1.4384011647592303,0.303030303030303,0.3,0.9611191392649703,0.6116510620019808,0.16666666668749985,3.25,0.07894736842105263,169.55610586793006,"If x + 5 = 12, then x = 7. If x + 10 = 15, then x = 5. If x + 500 = 520, then x = 20. If x + 0.05",stable
